Time [s];A [nV]
17,922260097441217;0,15585040020443075
18,04042049142025;0,11512570639349869
18,25542972854377;0,1306235526754396
18,260213646472472;0,1419342540450429
18,551957134694437;0,18241748281050388
18,900302726669683;0,09958907657643234
18,91444460239023;0,08017295604068546
19,11777322610998;0,10136607377421637
19,32698606722539;0,06779337622375319
19,360539036715604;0,11553850735573186
19,40473729923221;0,0770401784383243
19,478222359033907;0,0026672214893985547
19,634152092074675;0,1770755988754469
19,700959775826046;0,051008933886347495
20,02372322660953;0,17895914327763573
20,0360040880344;0,21420874760252126
20,10123721273167;0,09128215813359966
20,534401136699223;0,20764189078085182
20,564129192498825;0,02035348823731354
20,779163332833935;0,06294427162181676
20,840273238750054;0,09761773240529097
20,93439672327902;0,18982227146570707
21,04351428887704;0,20773169912157938
21,408805210306095;0,058417423840325805
21,738628208479224;0,20339581812552598
21,852776629014148;0,16566339377108955
21,98715228217195;0,04308503521812404
22,12558547532464;0,025279177303007435
22,279291061372252;0,1123548997469967
22,452527683308706;0,08895213328313523
22,55463679147181;0,03934589936890728
22,75215168092407;0,13593924704822427
22,818029392852978;0,047090315600258045
22,86508118457514;0,06314926526746147
22,961098781402168;0,14662694624973077
23,14999746773619;0,05375151450660218
23,162134612238393;0,0652920010707816
23,291024880164876;0,0244632420442608
23,523343351949777;0,1930458580076021
23,54961484159131;0,00010252767390993013
23,62394950172674;0,07826986493803621
23,69921634296004;0,13458061144848962
23,699410553419334;0,12274475383289471
23,738551947014244;0,13089077475098335
23,84326631383124;0,1621280488760237
23,930526676726487;0,020907843851808983
24,019646439946968;0,2229455653791042
24,29578589073199;0,017565131804617367
24,359762419635118;0,22640263235835464
24,467851798891516;0,21600213829889403
24,595586263782092;0,17291236474336133
24,72298366299008;0,18375345619199432
24,725151784561913;0,14801087628829301
25,074078943508706;0,06321510301933067
25,083988743183834;0,18402485785951925
25,515198556429713;0,19625115773684776
25,542056552859204;0,046109520645661504
25,547268797486947;0,0625912421545366
25,569503103392822;0,1530615357393365
25,63577160825284;0,02700134076882172
25,676270552540625;0,04889811019207436
25,769839675334406;0,12705920152123554
25,84225116767924;0,10861348639218864
25,843145925516072;0,19960137126309063
25,92435230801479;0,016919180394599678
25,990493756646458;0,18843539815994806
26,006108409196546;0,16814078757734657
26,155850192661937;0,16217369573733387
26,22382709095085;0,04916847920606279
26,45000580833988;0,07146567890791199
26,60241590721803;0,10052479025779276
26,972480373848423;0,02175262460625869
27,24336367387474;0,10079518229916012
27,490813601366952;0,005095579132034661
27,755195153922116;0,13284074366971504
27,764385455360856;0,129004695714386
27,780996615215198;0,1961341635711829
27,79237704162038;0,0169815057796409
27,837098349844737;0,21169915240426687
27,8834981411408;0,1590247392606229
27,884981791458326;0,15204873615239728
27,96996909460321;0,22751492054575234
28,002907758678543;0,15532522110994015
28,37260447856597;0,10021542813398669
28,43362961308375;0,0956894660059788
28,462813809098076;0,17700534042841326
28,6229970351528;0,2241490664836172
28,741089024058518;0,006010764410884027
28,82291423540328;0,21918209445582273
28,854797007438577;0,15674400342868844
28,85688694671614;0,060803974345324925
28,92470225375774;0,13980239963229177
28,93206038432695;0,137047714207171
28,958906671495676;0,18379016710362223
29,033751245094017;0,22416265616744038
29,183133537824517;0,035864658281846915
29,233335214173206;0,002184563930450394
29,606843572348204;0,22587795398776497
29,678320337503195;0,07401648443851368
29,853165882940008;0,15060291759997077
30,031216732437542;0,22991156584679837
30,14032131694339;0,07130264520768237
30,159986816987686;0,0634921154121764
30,204075628538156;0,04007049432845535
30,398580470811737;0,12661873580312555
30,492013755324706;0,08611852844804134
30,6416279229424;0,15099483322986323
30,650154659703446;0,09334632698922518
30,848657739232316;0,22819745381625134
30,876337946534747;0,12404023537382558
30,925601918084833;0,15672752472689422
31,130558965650373;0,017609117597710545
31,28947604663694;0,08173218632477484
31,417880988181153;0,13692696809827223
31,492050317063494;0,21165564414953336
31,80314832351202;0,14521401288998514
31,825531717609024;0,1861025251044774
32,57475680889903;0,06697368944287709
32,739324433119336;0,22778580537012083
32,778388816884394;0,21031101647581238
32,8266422114712;0,09967585923535813
32,84167371350207;0,16463302652053324
32,857247734249306;0,11745884645954939
32,89609729843769;0,14585532341075902
33,01713745982519;0,18890028034021833
33,067448199368876;0,07227161891822534
33,06879141734379;0,125298908489077
33,08995295630017;0,054898897335715006
33,31887382710633;0,056359847155363685
33,35739432530447;0,11504618289866987
33,36054664869307;0,03668100055008505
33,41273410167379;0,19242308954433887
33,73528838434369;0,03859225847331501
33,754292406606446;0,14079201829107843
33,76079221871755;0,05758052242617598
34,108522343813455;0,12039429799531777
34,13487802653118;0,06300001528976086
34,159287097720316;0,016343826221647376
34,261860329385;0,07693876650390256
34,39769977216813;0,08211738776447806
34,47983358724232;0,01818751925573245
34,54793717697461;0,007736178072297403
34,80708307661171;0,1467139861712752
34,86314740704288;0,22303229916655626
34,981243579095306;0,07059166861347488
35,16033707829664;0,1317867850339837
35,25126853807446;0,20246868283237837
35,27009598515881;0,0182208891912102
35,4122737866592;0,0016388626057257472
35,47445652650095;0,01116831839952122
35,76251842624608;0,011630068638099388
35,9316540411863;0,062302999181540086
35,94252697448678;0,0682093859354215
36,06500329085724;0,21898590299051426
36,16778233637332;0,20654688419675055
36,170788176581475;0,13130129922756312
36,3604677530439;0,16294218342028627
36,612551082586585;0,1895315085234031
36,62682306801945;0,020055598133950917
36,64589050140137;0,14799065192358798
36,848250379670446;0,020161235611140978
37,20075155734945;0,16641925725923123
37,35188055943532;0,024567234844185416
37,82517005809951;0,09677577441655169
37,87828877719777;0,16952928181428165
37,99451326869243;0,06258463702462981
38,248032492396035;0,07139567561975475
38,33137023422332;0,21392241132430698
38,35006784528286;0,2061479401674939
38,40507970148677;0,07865476930943967
38,88906964452487;0,08940618574881441
38,95074109444731;0,00695622692399196
39,21830956238832;0,10174961678887232
39,448804435766455;0,1648635998556217
39,57912329201525;0,1397058833200914
39,592725888033286;0,1931190121508673
39,63140735657731;0,2097609632213412
39,67058650603817;0,10597143493602869
39,89563173311033;0,05969824544262686
40,454337059686736;0,10081827869943141
40,48100078973174;0,026244528055351293
40,524263127239585;0,044631682646957875
40,57666847480609;0,17156180942179936
40,73193189384676;0,08811795043832385
40,81648872767329;0,21556620519178255
41,030877826496535;0,03695151859958206
41,42640407257388;0,15547117143391834
41,5244396696351;0,21700357437770965
41,607621051241395;0,11830676871248931
42,1986397084532;0,18479574350167952
42,24453931746404;0,18935916205031872
42,726719009148525;0,04861048803759392
42,8950864524223;0,022319190916186227
42,952528306542305;0,18902407211049252
43,038858420027495;0,1765287664009266
43,08278481915564;0,20766022000688705
43,128078402229626;0,14787425898245687
43,12843393089139;0,02792055802706183
43,143562853579766;0,17057058255683252
43,23219979060245;0,04456280679631921
43,29353083573318;0,13697259685905167
43,383412572062454;0,04300920493699728
43,535425161059045;0,123475029495554
43,67973412925351;0,1177925899463264
43,749339339109625;0,21154257225258247
43,79506073009504;0,04026038719585759
43,818806664309484;0,05472076560433901
44,05789001461026;0,07167921824188218
44,21603758568155;0,194200458169681
44,296947084405154;0,13803980155729675
44,497737117864645;0,10149585325940282
44,57747913138166;0,11984640391930289
44,72685725354847;0,0742078678957313
44,86624251497555;0,20296036391977365
44,91131947020787;0,04611892861110505
44,97307271664197;0,05899096591007949
45,0757825631727;0,13494871706159922
45,24687277558049;0,027278868661314473
45,252040539552354;0,08572446299427995
45,32854794910165;0,024222250024516775
45,46900613092625;0,12509968497825635
45,55022365940213;0,07376992044582231
45,55235683761513;0,043084073739758845
45,58877671309244;0,066727199094187
45,79695221016598;0,2257569099931022
45,80334084979172;0,005201922591899919
45,87269130735616;0,18935117181661612
46,09492218539854;0,09477267521334326
46,2971508548356;0,17099486552254156
46,47484783418573;0,015516348535754364
46,50199048250364;0,1540628565311859
46,55785844438041;0,1916994023256237
46,593122370196674;0,1846705500893058
46,608498327901714;0,16956243665854243
46,696254319375235;0,03247160217261007
46,7174234463736;0,060075685674975836
46,741216332634146;0,1373752332826654
47,240852956941794;0,2069544531797862
47,24127277684271;0,06464670806578365
47,36042416753263;0,1807185631346706
47,37318091927697;0,11187461399975152
47,39412995219614;0,22881514068579228
47,5024139796816;0,07984356681558691
47,57280029184391;0,0888628122661969
47,60617384815122;0,18532069350775499
47,722101055233985;0,05601889834013905
47,927911860081274;0,07323572273731885
48,1669250150405;0,007856978754699468
48,29669978022434;0,20241520251110595
48,37385134073712;0,19526653428595567
48,62210135429056;0,17945877355074893
48,77767820548046;0,16008551406496313
48,794340960356585;0,20164998121335162
48,95344695149012;0,19508185775387213
48,959429342845546;0,22079145202476375
48,99190026400365;0,027985349453524908
49,136744310369906;0,1957700481642371
49,25202084632245;0,14957532953338049
49,33027103785606;0,19503019077128528
49,41161382918264;0,13437999647413534
49,474931481390605;0,18816566536722681
49,72452761641063;0,05705056130311693
49,74678883104167;0,13606925650642449
49,83154907947516;0,21821085854385014
49,83518273604233;0,0258597544367058
49,974958824317774;0,03774580441675842
50,22245725763073;0,20422039313285084
50,24408980265206;0,016422161173482986
50,41530548160192;0,06800354180580932
50,809451846712975;0,005753179395245665
51,22267965285524;0,032041304076448444
51,28610079670216;0,09200775514183843
51,42598244400115;0,21370763480732277
51,433614807750516;0,18045491371079436
51,442682801393644;0,10943307749254685
51,47194281511529;0,07511339214321781
51,64958628854801;0,1050289107720429
51,789929913858415;0,024169833608741836
51,8205317414579;0,21600516675469167
51,84270863956293;0,22359297761367103
52,0584426455217;0,22209036672745577
52,153251834204895;0,20502569037372273
52,21999208932764;0,22622699364403404
52,24654403948196;0,049067116027138806
52,266312561656065;0,1409032648065118
52,31940658347464;0,16317611293671438
52,539412886725486;0,12332037959384624
52,570201301015864;0,009139818270193974
52,62800737461947;0,04412887372534094
52,66706145458166;0,0316619767479916
52,67126521533705;0,07532429391663277
52,77914250956417;0,07204027336656345
52,96146525487952;0,02688609267091225
53,123051483940614;0,0034992696977228744
53,27708697158459;0,10610183958312189
53,37472346553009;0,17825823684189807
53,6053742361875;0,13472974391130701
53,71914575447106;0,12823251822383042
53,99660390649783;0,038577457383873914
54,1929503991533;0,0023007999122004684
54,20206173652903;0,18776413228853794
54,21964034670875;0,07749625927680874
54,39203489968212;0,017858713519867776
54,48663659307887;0,1701853750265544
54,69253495228726;0,21294263874775457
54,88067358150759;0,22959213142994572
55,02131339896626;0,012189325118138566
55,12247031961294;0,001876200562897229
55,18176296251994;0,15173297665012578
55,21165676647312;0,11597082727054628
55,26925899588136;0,18089879929494798
55,37453750517745;0,11988861077012782
55,41166276444002;0,10477490143639594
55,54566738728325;0,06777458889337372
55,761586671855554;0,00043490986834668344
55,77078908846793;0,08645987513180386
55,83983644204627;0,0778410478840364
56,02624536614506;0,08676798925034199
56,22820577969886;0,11190144526309409
56,24452739088903;0,07089268529296254
56,36738170070217;0,1262903332094337
56,418951171914614;0,13086893899981752
56,42853888729218;0,02329040530267189
56,76814765015943;0,07462179804078073
56,92468502672521;0,007453468407218468
56,94277244235789;0,12780760981262754
56,986976440675505;0,12385326862409843
57,532764383908926;0,17443676066483152
57,67310782108545;0,1844264640314471
57,714404542934574;0,04044345694326562
58,106549013941;0,11637017120568878
58,32337120532333;0,0966647986996299
58,350861509131725;0,0698579864657195
58,49671647350405;0,21625483388591193
58,586040033439104;0,12758318877346222
58,79468486448305;0,1015314630659393
58,84115440695455;0,07836529897932866
58,85713682027418;0,11842953185218182
58,92423524849702;0,11442072708255503
59,105363038293184;0,17903593283784466
59,151644713738975;0,07874136495375418
59,189915153306565;0,022272927742144486
59,1964400012961;0,14473578226731626
59,37895167258249;0,12158213601638625
59,43380474618971;0,20507939101931197
59,46627357786072;0,13360010147622925
59,479623945539615;0,012057938968494152
59,497968207616665;0,05287718638437176
59,642579571489335;0,06581581596998702
59,829270842400334;0,17492640997745734
59,979871960855334;0,2020711565882909
60,301252093026996;0,1986084993282434
60,39264845273582;0,08763285139690175
60,48071953911974;0,1906235124704007
61,36403834269814;0,05204761820634233
61,504039766645484;0,0804726682613979
61,64619914350835;0,08091041439792619
61,90638325723269;0,22977885801644646
62,04623853941511;0,20844925599511546
62,11690328231424;0,018209776487663646
62,156742197220346;0,16877767856133516
62,22171492725537;0,12724982674248014
62,263356585543576;0,15684891959252178
62,308882916402695;0,07112052204357529
62,65941695233235;0,22772020326403244
62,734955714428;0,10883694718245641
62,93361573541013;0,12333871001211846
63,036441963152434;0,06000593239519599
63,17187441402098;0,09666815045881891
63,24440813144437;0,09912241990929992
63,370408936179594;0,1869319786727936
63,38831613749111;0,02083414493886777
63,473909574058965;0,006544042131590829
63,653447322060956;0,08457434039818769
63,820850141676765;0,14358136443420944
63,95523483662758;0,1672262358234468
64,19394247458455;0,14765638944959636
64,24785759212797;0,19617909354121507
64,39443752109844;0,14318524452961787
64,41520516087;0,17259994517875005
64,57960966026512;0,16739344216331709
64,694700225849;0,20700372718815427
64,7679746395548;0,053427774930258506
64,8784007090117;0,15868265318783167
64,88210888524505;0,1592982393239685
64,89706325442869;0,06768503068492143
65,06288827289903;0,21016333862067338
65,12796754207888;0,09493236509637187
65,12869800167105;0,09881554150418181
65,24951452216442;0,04997877085130315
65,25871334614511;0,18600167071263293
65,62496493429018;0,10617676462036085
65,67662904585151;0,09458481048104093
65,69773494209082;0,045778337780821826
65,82492957159005;0,21438010220013892
65,82548233862184;0,016522773820245057
65,8325214380363;0,0934898650891952
65,87243891184582;0,04075378101034626
65,9701972224868;0,0767994224707315
66,0325306755558;0,0198574375331637
66,06410436974197;0,14188812252799923
66,64422483571686;0,19764656772722483
66,70941150548045;0,0017486385380988112
66,76316923524048;0,20577193824943368
66,82983218929817;0,006874314532608065
66,92003802137783;0,15433194305215914
66,9442401905351;0,11470554057594166
66,95000933617385;0,020291507225693936
67,15993020282495;0,09240282581426167
67,16609803602853;0,13973707705437827
67,23268565075863;0,08399221045933193
67,43546336314913;0,15103841377415958
67,64545288852244;0,22149849236070915
67,9456814023525;0,06537297532948211
67,960579380871;0,14727984252301202
68,04366020589501;0,15381105369806297
68,0977909795169;0,07810055047961148
68,16459956536916;5,180076912075227e-05
68,32331109289508;0,1451375947193936
68,37727287868512;0,17991248796887144
68,38189176617793;0,10482872140345625
68,45458782413914;0,1351438183605435
68,48995127544732;0,10988220867323997
68,98498808658002;0,20122819490738594
69,0868133351447;0,21510062216716017
69,12025719293872;0,026364710758984212
69,30243596295702;0,17154638967216126
69,32520849541557;0,02672299985329083
69,33628812936145;0,19901764114803297
69,98279383014894;0,16932945547881867
69,99521208404488;0,1765035128246599
70,29162352330215;0,10569106533453436
70,48921472217606;0,038811135355455634
70,6126467601392;0,07793420135580693
70,90981068045379;0,133873981027718
70,96692150545901;0,08566586278563737
70,97266049542593;0,030385997446430342
71,06636859607679;0,05243649985790782
71,07450038853624;0,051078231457604026
71,24925830863737;0,02399179972876241
71,56099123945037;0,10237725521325985
71,5677747867968;0,10238868902083456
71,64901785206298;0,18725016822100568
71,71689176222559;0,19521533892539308
71,74642821804306;0,07784082144367015
71,75729809012196;0,19719496731245137
71,92902347163796;0,17622450400007
72,24741884226759;0,08053032570019857
72,42799263069162;0,1240322411805569
72,43671417044486;0,09082401491247515
72,8995127833901;0,09221727489529512
72,95672019784855;0,18998391384859084
73,19568196532097;0,023553007515923454
73,64198060423095;0,028933897753618404
73,67628923547515;0,0384962851447725
73,94739610979067;0,04561474819466641
74,10337679955344;0,040124440377417726
74,17301099379314;0,07332960999624692
74,24777516060342;0,1873363101810175
74,35560372098318;0,10018400719874933
74,3848838307506;0,16153008720443343
74,44018591068802;0,21180440263719177
74,54694171529567;0,11108213997182366
74,56436026920039;0,006127805789956592
74,58206988796654;0,05740873032837517
74,65149779781017;0,15079859851505525
74,87234281781207;0,20751543409949305
75,06328290421327;0,04116745771731877
75,15526868145405;0,10793904535154013
75,19326106848007;0,07674310333315129
75,22297441097884;0,16303501389726227
75,31957700937737;0,21074012828650227
75,3380559499699;0,22671941498714182
75,34271769756376;0,129487879432082
75,39854278675311;0,050937118754960604
75,61605322540824;0,08913301884099317
75,70168560835472;0,04961007360856113
75,76092740944861;0,15192818508508393
75,9885948912338;0,042295925534970046
76,02221512832952;0,20825490703871696
76,11143971011957;0,06460404699641689
76,28264029227314;0,08601373309384801
76,31770742694326;0,12651804271493472
76,63563505138247;0,11346493645401377
76,90649744765614;0,060780344168246715
77,13734992441906;0,012445113532841712
77,53573762325983;0,15780500560585192
77,60887771209276;0,04614853060634527
77,65001556010921;0,12720872650826132
77,67993582769454;0,006314595021867826
77,77278099689791;0,02017962652046113
77,81758021799514;0,18983994204960697
78,01143750324074;0,0789656677601441
78,08784642117814;0,06094819695754984
78,3866834583392;0,11853754878866113
78,52679046277927;0,014828804404553149
78,61888655636359;0,16881876616857402
78,63515203414646;0,19060043988830933
78,65017880834657;0,01021039019263268
78,66370246248127;0,08521301226482611
78,73454715798826;0,20406141791547378
79,09805885730644;0,05813877935897198
79,25574368283395;0,1541031938858875
79,26207140514455;0,1741982551741553
79,40675842575094;0,20233246909896727
79,46973443239952;0,18273221393113842
79,51884864794282;0,11519470296954626
79,55048442310442;0,12632448671317423
79,5629361482567;0,22489344349660426
79,5991402801682;0,12130740831633552
79,60496709510075;0,05185357627353263
79,65780531167835;0,20020655894494752
79,81776640204943;0,09613484663236718
80,0430153420306;0,0355769213004692
80,05261668715441;0,06810686504558225
80,07156162263115;0,013361903580868376
80,1678910458277;0,17944944176701633
80,28332378048766;0,11157113213123986
80,51287049416607;0,07212899681285728
80,51323212150729;0,060525581327203544
80,58543055512652;0,16631533564527895
80,67253054471439;0,15401112584703208
80,92271023773152;0,06643662511551299
80,96181073083889;0,17214048887495625
81,12700810868516;0,0432808507724451
81,39518552722622;0,09529205819761871
81,42223122236211;0,14387276686388148
81,42916498556619;0,21677306820156103
81,47641071240602;0,02902362051968423
81,63751545626039;0,06523044826901062
81,64003352983265;0,09895991223662276
81,75085838394173;0,1823702208511881
82,47824513562392;0,11219614584049925
82,50663982272197;0,11240129395065225
82,54389888481782;0,054913679463570966
82,58410742043611;0,10199609418099803
82,72995297544668;0,11087829744237115
82,74429618482408;0,22939030620107154
82,8177682941665;0,16699881413933856
82,8497289171692;0,11829051033150645
82,91193715296251;0,010841532835196387
83,1271868914727;0,1677856242692356
83,56021500829574;0,19636606438826995
83,72446464879965;0,04834343670372082
83,86687193154718;0,09984272453004339
83,88739616784072;0,13311576607012635
83,95643528568705;0,06991885333343871
83,96530902021246;0,12799502558412565
84,20785815814183;0,05505786546280986
84,29322317115897;0,12392498344226609
84,59006333827622;0,011485223970538888
84,72443192275998;0,1794905569321424
84,79033564825471;0,19055476431952284
84,80475681825372;0,1666227060273279
84,86534917907555;0,008704942832752928
85,10770808759565;0,1385034587549022
85,11284373181333;0,22299342456900131
85,2046710402876;0,20778436677691514
85,23201232827059;0,17577561495783156
85,39108684808721;0,017435306134969738
85,39347357629183;0,06594830660624221
85,81088914567674;0,10656484717040761
85,97195893407722;0,10184916283047768
86,01242367426075;0,17822125282188706
86,06338548329326;0,10215336819387137
86,19618460551635;0,21086613327361423
86,24581511405786;2,2114966992952124e-05
86,45172411816272;0,18705451025068737
86,46099382276186;0,05728123188767292
86,89271179812867;0,08994416552804324
87,37784482926997;0,005902776832389924
87,41227688431987;0,22465180093653866
87,59433869515242;0,016534588662637476
87,59512473242782;0,042459214683271504
87,82313859054375;0,0013070928985653308
87,85464191827467;0,10535446953077714
87,94655300335512;0,15252525408498976
88,00709906560284;0,2289287058826011
88,26332778603353;0,1573399701332264
88,29679948268014;0,14995894043955454
88,56935965581314;0,22534242428592122
88,7383776919501;0,06885252672659184
88,84355136410846;0,19712207788253328
88,94770567228136;0,09774711682065465
89,01591442694398;0,12402794274510691
89,25202715045194;0,11672038173284646
89,27057547666412;0,18197025095932484
89,34493567998405;0,10651461912805307
89,38927786710467;0,019562601445513896
89,60337791984082;0,0727964527120887
89,64347890185296;0,13845072192201824
89,8307537206679;0,16547738173352902
89,97772109963422;0,07966363856904624
90,01792629399306;0,09622296913880116
90,26980336595794;0,2072729917534186
90,31793448347544;0,0734922476695132
90,3455372982029;0,2219903369968184
90,35312307840229;0,18696718465147644
90,4578828664524;0,04941727574035091
90,61306693111605;0,008692744741304334
90,62776791997698;0,13218184692294105
90,63698723682228;0,15333508055186582
90,66628836407541;0,1917584392802885
90,9718926525292;0,026799281936934736
90,98053320780305;0,15133264742878433
90,9918533085395;0,07322011966789436
91,23636217266595;0,1698134464861316
91,32261772828184;0,06773114706694108
91,38844414495253;0,051100721712642364
91,39256078442513;0,1530442502861064
91,41368784660607;0,05379018360446795
91,71800328096793;0,1258172979213384
91,74653305537967;0,017812319760358977
92,28490231031002;0,11828833425419549
92,41148787551187;0,12829390104349792
92,71288513781111;0,16114379359899694
92,95314387922367;0,06625740306651572
93,18145021295487;0,19171195831264584
93,23145192660895;0,031265660605245445
93,56316824488681;0,051504990106059405
93,57684311333716;0,21674308811618975
93,72084758851342;0,0016776030453470282
93,7632804619322;0,029213407710992057
93,82465508780139;0,05654895098926506
93,87022379617763;0,0017098969918150188
93,93697414184528;0,0006672360363653707
94,06215175702849;0,1772076891000236
94,24505835328293;0,2079656900819912
94,29978308912104;0,05564599453442214
94,32583228796403;0,19282359877326366
94,39775649226759;0,0691825506491651
94,79355344281988;0,13696358473990194
94,99673414535546;0,07001265719287189
95,19089097691672;0,04290630330642892
95,6727120777084;0,14172948102865587
95,69008122497507;0,04723121654260271
95,93321505804892;0,08997597221621853
95,95265358187203;0,09756517923080982
96,3884125043917;0,007182142754258153
96,7489717926625;0,052829754426214674
96,90481047042297;0,025932054540378297
97,39300293413221;0,19095210593661496
97,56247669262997;0,13209776625168335
97,87776035823458;0,20280146836273713
98,06430205704363;0,10255420521919388
98,1056544217495;0,21159089322950328
98,1387450798554;0,0677353445400046
98,24767965626876;0,06389204566660742
98,29639635206678;0,09237157598344996
98,36736063034895;0,04187143569486201
98,44867177611107;0,20158965274811866
98,57927530843821;0,07457459672438746
98,82516347971071;0,16803173216155431
98,84723781669541;0,05133799513775602
98,9845972526999;0,035186987873359714
99,08008392271013;0,033251752069248984
99,14981354628532;0,06488842697156835
99,29504563779778;0,031260568969944266
99,37989196005323;0,12568328900404616
99,39181824924903;0,14545385806809166
99,46116195900045;0,1982338482479973
99,48993818112315;0,22951370063481233
99,58623956156445;0,18267118831229773
99,8750613722221;0,1359853390479613
99,94772764402485;0,07774093615690113
99,95693180855575;0,10187795500823799
100,03503020740291;0,1533589443623025
100,20947765743611;0,011305504364159535
100,30391692244802;0,09027655637406372
100,30907629649062;0,09017159146756396
100,35893887421707;0,21995074850740565
100,51536192309537;0,06821645343379637
100,67162651001006;0,1530146540943106
100,74321169290444;0,12154823346731217
100,7610710129078;0,09752459218242113
100,85889689328526;0,1574351760906047
100,89489265548129;0,10011798614923943
101,03731117852777;0,21535828463950635
101,18643455676525;0,015128863463676602
101,23701984446838;0,1286109026899891
101,30189003332283;0,10905577318074366
101,4274728386506;0,18542957859947645
101,43164754844739;0,16164404394089307
101,51022346856242;0,19989634784785418
101,5518568717248;0,08254790484128673
101,83379446985003;0,08348479865906626
